Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
OAXACA,981.0,601.0,84.0,46.0,18.0,33.0,102.0,79.0,0.0,0.0,10,2016
QUINTANA ROO,556.0,589.0,75.0,44.0,60.0,28.0,135.0,72.0,0.0,0.0,10,2016
COLIMA,450.0,734.0,75.0,47.0,24.0,19.0,99.0,66.0,0.0,0.0,10,2016
SONORA,260.0,322.0,54.0,50.0,13.0,8.0,67.0,58.0,0.0,0.0,10,2016
SINALOA,301.0,590.0,57.0,47.0,29.0,8.0,86.0,55.0,0.0,0.0,10,2016
CAMPECHE,142.0,197.0,35.0,45.0,10.0,7.0,45.0,52.0,0.0,0.0,10,2016
SAN LUIS POTOSÍ,280.0,221.0,15.0,50.0,0.0,0.0,15.0,50.0,0.0,0.0,10,2016
TAMAULIPAS,233.0,765.0,21.0,47.0,0.0,3.0,21.0,50.0,0.0,0.0,10,2016
YUCATÁN,340.0,246.0,36.0,17.0,18.0,19.0,54.0,36.0,0.0,0.0,10,2016
MORELOS,345.0,440.0,31.0,23.0,6.0,9.0,37.0,32.0,0.0,0.0,10,2016
PUEBLA,239.0,343.0,17.0,25.0,1.0,1.0,18.0,26.0,0.0,0.0,10,2016
MÉXICO,77.0,137.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,10,2016
BAJA CALIFORNIA SUR,121.0,231.0,32.0,22.0,2.0,0.0,34.0,22.0,0.0,0.0,10,2016
HIDALGO,46.0,88.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,10,2016
COAHUILA,23.0,45.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,10,2016
BAJA CALIFORNIA,16.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10,2016
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
CHIHUAHUA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
DISTRITO FEDERAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
DURANGO,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
GUANAJUATO,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
QUERÉTARO,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,2016
TLAXCALA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
ZACATECAS,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
GUERRERO,2888.0,1897.0,380.0,365.0,105.0,281.0,485.0,646.0,0.0,0.0,11,2016
CHIAPAS,1461.0,948.0,138.0,194.0,42.0,78.0,180.0,272.0,0.0,0.0,11,2016
VERACRUZ,560.0,1549.0,84.0,182.0,56.0,83.0,140.0,265.0,0.0,0.0,11,2016
NUEVO LEÓN,865.0,2186.0,68.0,150.0,0.0,1.0,68.0,151.0,0.0,0.0,11,2016
TABASCO,253.0,885.0,44.0,119.0,13.0,30.0,57.0,149.0,0.0,0.0,11,2016
JALISCO,493.0,2346.0,28.0,107.0,10.0,31.0,38.0,138.0,0.0,0.0,11,2016
MICHOACÁN,346.0,524.0,48.0,127.0,5.0,4.0,53.0,131.0,0.0,0.0,11,2016
NAYARIT,125.0,1391.0,10.0,58.0,11.0,28.0,21.0,86.0,0.0,0.0,11,2016
OAXACA,1014.0,651.0,89.0,46.0,18.0,34.0,107.0,80.0,0.0,0.0,11,2016
QUINTANA ROO,607.0,644.0,81.0,47.0,63.0,29.0,144.0,76.0,0.0,0.0,11,2016
COLIMA,516.0,800.0,82.0,48.0,25.0,20.0,107.0,68.0,0.0,0.0,11,2016
SINALOA,319.0,631.0,68.0,54.0,31.0,8.0,99.0,62.0,0.0,0.0,11,2016
SAN LUIS POTOSÍ,296.0,315.0,15.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,11,2016
SONORA,288.0,345.0,59.0,52.0,14.0,8.0,73.0,60.0,0.0,0.0,11,2016
TAMAULIPAS,269.0,882.0,24.0,49.0,0.0,4.0,24.0,53.0,0.0,0.0,11,2016
CAMPECHE,151.0,225.0,35.0,45.0,10.0,7.0,45.0,52.0,0.0,0.0,11,2016
YUCATÁN,384.0,290.0,42.0,20.0,18.0,24.0,60.0,44.0,0.0,0.0,11,2016
MORELOS,375.0,489.0,35.0,26.0,6.0,9.0,41.0,35.0,0.0,0.0,11,2016
BAJA CALIFORNIA SUR,130.0,271.0,33.0,29.0,3.0,0.0,36.0,29.0,0.0,0.0,11,2016
PUEBLA,252.0,364.0,21.0,26.0,2.0,1.0,23.0,27.0,0.0,0.0,11,2016
MÉXICO,80.0,146.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,11,2016
HIDALGO,52.0,95.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,11,2016
COAHUILA,32.0,47.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,11,2016
BAJA CALIFORNIA,17.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11,2016
AGUASCALIENTES,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
CHIHUAHUA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
DISTRITO FEDERAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
DURANGO,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
GUANAJUATO,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
QUERÉTARO,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,2016
TLAXCALA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
ZACATECAS,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
